action,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33
Placeholder,0.5601152181625366,0.3357747197151184,-2.030596971511841,0.5961199402809143,0.2608899176120758,-1.9216771125793457,0.6238898038864136,0.260254442691803,-1.9220322370529175,0.6489615440368652,0.26068320870399475,-1.9215980768203735,0.5151829719543457,0.265423446893692,-1.9450350999832153,0.48810091614723206,0.26810264587402344,-1.9451485872268677,0.4668552577495575,0.27181437611579895,-1.945886254310608,0.685588002204895,0.29048773646354675,-1.163885474205017,0.433775395154953,0.3075842559337616,-1.2586073875427246,0.6207530498504639,0.40481674671173096,-1.7335461378097534,0.5153924226760864,0.41183140873908997,-1.7627862691879272,0.8730878829956055,0.6545391082763672,-0.5863819718360901,0.22471094131469727,0.6438629627227783,-0.7895790934562683,0.9435744285583496,1.1704285144805908,-1.1967886686325073,0.06993298977613449,1.053344488143921,-1.23691725730896,0.7916674613952637,1.0100300312042236,-2.4836151599884033,0.3619568347930908,1.1401582956314087,-2.363703489303589,0.7615450024604797,0.986972987651825,-2.731797695159912,0.45056426525115967,1.1660891771316528,-2.6101319789886475,0.7143740057945251,0.9016547203063965,-2.6784186363220215,0.47692495584487915,1.0881479978561401,-2.5787746906280518,0.7278761863708496,0.9103580713272095,-2.4976136684417725,0.45827311277389526,1.0846891403198242,-2.372746706008911,0.7377249002456665,1.5279850959777832,-0.016739660874009132,0.31431227922439575,1.5285193920135498,0.022538015618920326,0.6905723214149475,2.2100353240966797,-0.22887343168258667,0.2985985279083252,2.1771206855773926,-0.42286399006843567,0.6963513493537903,2.85079026222229,0.4399072527885437,0.31566616892814636,2.83476185798645,-0.02252994291484356,0.6987773776054382,2.950845718383789,0.4537586271762848,0.3105112314224243,2.938681125640869,-0.017112446948885918,0.6518535017967224,3.0456383228302,-0.4595991373062134,0.4047028124332428,3.0310680866241455,-1.0055009126663208
Placeholder,0.5584812164306641,0.33563846349716187,-1.9788527488708496,0.5941264033317566,0.26086920499801636,-1.8686985969543457,0.621863842010498,0.2602199912071228,-1.8691200017929077,0.6467061042785645,0.26063504815101624,-1.8688251972198486,0.5135433077812195,0.2654232680797577,-1.8981118202209473,0.48643842339515686,0.26810696721076965,-1.898198127746582,0.465157687664032,0.2717997133731842,-1.899016261100769,0.6825265884399414,0.2902887165546417,-1.0985208749771118,0.4307805895805359,0.30736181139945984,-1.2192721366882324,0.6189634203910828,0.404598206281662,-1.6760588884353638,0.513778567314148,0.41136205196380615,-1.7125685214996338,0.8637532591819763,0.6399424076080322,-0.5073660612106323,0.2201281040906906,0.6432582139968872,-0.769008219242096,0.9214380383491516,1.0571962594985962,-1.1086502075195312,0.06786837428808212,1.0496385097503662,-1.2658694982528687,0.768476128578186,1.005481243133545,-2.395411968231201,0.41000160574913025,1.0997923612594604,-2.4000372886657715,0.743506908416748,0.9875773191452026,-2.6450276374816895,0.5153003931045532,1.1217222213745117,-2.655035972595215,0.6877726912498474,0.901849091053009,-2.595574378967285,0.5357245206832886,1.037804365158081,-2.6096513271331787,0.7022978067398071,0.9079473614692688,-2.409611940383911,0.5111554861068726,1.0364534854888916,-2.403444766998291,0.7364724278450012,1.5160455703735352,-0.009324594400823116,0.31373509764671326,1.5169625282287598,0.015047482214868069,0.693034291267395,2.193477153778076,-0.22975245118141174,0.30060309171676636,2.159451723098755,-0.4630095660686493,0.6997292041778564,2.8376312255859375,0.42766037583351135,0.3171154260635376,2.8264665603637695,-0.09865107387304306,0.701754093170166,2.9383280277252197,0.43844112753868103,0.31132522225379944,2.933408498764038,-0.09835109114646912,0.6598581671714783,3.033135414123535,-0.4780709445476532,0.40600574016571045,3.020127058029175,-1.0808006525039673
Placeholder,0.5486609935760498,0.33539214730262756,-1.91888427734375,0.5830122232437134,0.26069679856300354,-1.8163563013076782,0.6117161512374878,0.2600768804550171,-1.8168361186981201,0.6379185914993286,0.26042741537094116,-1.816536784172058,0.5026814937591553,0.2651497423648834,-1.8415743112564087,0.47705143690109253,0.26780837774276733,-1.8416346311569214,0.45623376965522766,0.2714729607105255,-1.8425861597061157,0.6750943064689636,0.2896818518638611,-1.0806463956832886,0.419785737991333,0.3069932758808136,-1.1811689138412476,0.610520601272583,0.4045906662940979,-1.6295086145401,0.5036767721176147,0.41124796867370605,-1.6596733331680298,0.8603522777557373,0.6393344402313232,-0.48111748695373535,0.2064640074968338,0.6436235308647156,-0.7358658313751221,0.9177016019821167,1.0279816389083862,-0.997058093547821,0.06587830185890198,1.0502266883850098,-1.0002559423446655,0.7742199897766113,1.0213207006454468,-2.254201889038086,0.40547624230384827,1.300817608833313,-2.0137569904327393,0.7495852112770081,1.0086283683776855,-2.5224270820617676,0.48763197660446167,1.402182936668396,-2.265320301055908,0.6855607032775879,0.9022924900054932,-2.4857051372528076,0.5197588205337524,1.3203155994415283,-2.2966675758361816,0.7007961273193359,0.9066864252090454,-2.277705192565918,0.49817585945129395,1.2844583988189697,-2.0484912395477295,0.7364858984947205,1.5168249607086182,-0.008666411973536015,0.3067294657230377,1.5177139043807983,0.014557015150785446,0.6981821656227112,2.199018955230713,-0.18899531662464142,0.30635756254196167,2.168233633041382,-0.46699026226997375,0.7050161957740784,2.853750705718994,0.4597870707511902,0.3200017809867859,2.8408145904541016,-0.08097878843545914,0.7072697877883911,2.9511075019836426,0.471913605928421,0.31300410628318787,2.946357250213623,-0.07869028300046921,0.6603595614433289,3.0651044845581055,-0.44228512048721313,0.40942853689193726,3.0426511764526367,-1.06717050075531
Placeholder,0.5485649704933167,0.3343992829322815,-1.8689239025115967,0.5834656953811646,0.2598545253276825,-1.7623423337936401,0.6118801236152649,0.2592064440250397,-1.7628484964370728,0.6374602317810059,0.25951284170150757,-1.762636661529541,0.5030295848846436,0.26407045125961304,-1.785423755645752,0.47684556245803833,0.26653751730918884,-1.785431146621704,0.4555370807647705,0.27005064487457275,-1.7863402366638184,0.6740971803665161,0.2880806624889374,-1.0218034982681274,0.4196809232234955,0.30490583181381226,-1.1203354597091675,0.6092531681060791,0.40342846512794495,-1.5808956623077393,0.5036402940750122,0.40956586599349976,-1.610487937927246,0.856945276260376,0.6383324265480042,-0.45408540964126587,0.20592141151428223,0.642173707485199,-0.643771231174469,0.9166103005409241,1.027438998222351,-1.0011099576950073,0.05868140608072281,1.044373869895935,-0.9682531356811523,0.7816658616065979,1.0258491039276123,-2.293241500854492,0.29781627655029297,1.302173137664795,-2.103550434112549,0.7534899115562439,1.011751651763916,-2.565051794052124,0.3420122265815735,1.3962432146072388,-2.341956377029419,0.6891576647758484,0.9030230045318604,-2.527099370956421,0.39464548230171204,1.318919062614441,-2.30031156539917,0.7032860517501831,0.904936671257019,-2.3155698776245117,0.3896745443344116,1.2867330312728882,-2.1232528686523438,0.7342393398284912,1.5143896341323853,-0.009034642949700356,0.3045595586299896,1.5150648355484009,0.01488386932760477,0.6985757350921631,2.199230194091797,-0.19224907457828522,0.304098904132843,2.17008900642395,-0.466583251953125,0.704897403717041,2.8524961471557617,0.4524778127670288,0.31651756167411804,2.838778495788574,-0.07344169169664383,0.7073292136192322,2.949641227722168,0.4634232521057129,0.30793726444244385,2.9441492557525635,-0.06960967183113098,0.6593179106712341,3.0620503425598145,-0.4437825083732605,0.406561940908432,3.03874135017395,-1.0611903667449951
Placeholder,0.5491431951522827,0.3356000483036041,-2.066856622695923,0.5837177038192749,0.2603989243507385,-1.9550474882125854,0.6122869253158569,0.25977733731269836,-1.9555696249008179,0.6378809809684753,0.2601737380027771,-1.9553755521774292,0.5035210251808167,0.2646562159061432,-1.9860984086990356,0.47730326652526855,0.2671920359134674,-1.9863314628601074,0.45578548312187195,0.27070704102516174,-1.9871866703033447,0.6743687987327576,0.2888030409812927,-1.1598129272460938,0.419838547706604,0.30555203557014465,-1.292763352394104,0.6093687415122986,0.4046052098274231,-1.7555285692214966,0.5041364431381226,0.41131675243377686,-1.7945507764816284,0.8564770221710205,0.6398438215255737,-0.5282958149909973,0.2070566862821579,0.6435147523880005,-0.8064179420471191,0.9099716544151306,1.0274417400360107,-1.0831669569015503,0.06092151999473572,1.054033637046814,-1.3409677743911743,0.7820801734924316,1.0275629758834839,-2.4267611503601074,0.3711365759372711,1.1277252435684204,-2.5445950031280518,0.7698071002960205,1.0156418085098267,-2.6852145195007324,0.46128174662590027,1.1395944356918335,-2.8088979721069336,0.7045586109161377,0.9079107642173767,-2.665611982345581,0.4789905846118927,1.0557397603988647,-2.75689435005188,0.7173715233802795,0.9086300134658813,-2.4529216289520264,0.49494606256484985,0.9941569566726685,-2.547863721847534,0.7341935634613037,1.5179494619369507,-0.004596199374645948,0.30503788590431213,1.518715500831604,0.01029662974178791,0.6988450884819031,2.2046594619750977,-0.16374628245830536,0.3042677938938141,2.175086259841919,-0.4508228898048401,0.7045745253562927,2.857821464538574,0.5399085283279419,0.31664180755615234,2.8446974754333496,-0.0013271253556013107,0.7059635519981384,2.9553842544555664,0.5565186142921448,0.3081793487071991,2.9498095512390137,0.007759925443679094,0.6605329513549805,3.062786102294922,-0.3566747009754181,0.4065195322036743,3.042106866836548,-0.9930453300476074
Placeholder,0.5529626607894897,0.3356109857559204,-2.0507850646972656,0.587939977645874,0.26042649149894714,-1.9364463090896606,0.6162939071655273,0.25991013646125793,-1.9371076822280884,0.6421882510185242,0.2605230510234833,-1.9370967149734497,0.5073993802070618,0.26462000608444214,-1.968978762626648,0.4806767702102661,0.2670723497867584,-1.9691814184188843,0.45891621708869934,0.27046501636505127,-1.9699645042419434,0.6786279678344727,0.2896271049976349,-1.1390646696090698,0.422869473695755,0.3050486147403717,-1.2756067514419556,0.6134222745895386,0.4046044647693634,-1.7375493049621582,0.5073793530464172,0.4112078547477722,-1.7790404558181763,0.8570659756660461,0.6400111317634583,-0.5322163105010986,0.20871786773204803,0.6318960785865784,-0.7683736681938171,0.9093336462974548,1.0162426233291626,-1.0876444578170776,0.08755111694335938,1.0447375774383545,-1.2666308879852295,0.790240466594696,1.0217608213424683,-2.4280314445495605,0.3772299587726593,1.124611258506775,-2.4881908893585205,0.782219648361206,1.0123724937438965,-2.6977579593658447,0.4537983238697052,1.1503409147262573,-2.764279365539551,0.7105322480201721,0.9106777310371399,-2.6827690601348877,0.4737878441810608,1.0726085901260376,-2.7557168006896973,0.7230557203292847,0.9101216197013855,-2.4606587886810303,0.4784930944442749,1.0516053438186646,-2.513018846511841,0.7330986857414246,1.5091304779052734,-0.011792474426329136,0.3065844178199768,1.5067152976989746,0.01795400306582451,0.6925580501556396,2.1932225227355957,-0.3234022259712219,0.2982507348060608,2.1601979732513428,-0.4547325372695923,0.6946230530738831,2.8439488410949707,0.31669190526008606,0.3083009421825409,2.8270699977874756,-0.07131833583116531,0.6958926320075989,2.940264940261841,0.3262324333190918,0.30208268761634827,2.9291837215423584,-0.07229845970869064,0.6411663293838501,3.0424039363861084,-0.6187665462493896,0.3827541172504425,3.0226974487304688,-1.0831488370895386
Placeholder,0.5394259691238403,0.33604928851127625,-1.8471593856811523,0.5734911561012268,0.2607896625995636,-1.738756537437439,0.6020123362541199,0.26046451926231384,-1.739184856414795,0.6283145546913147,0.26129546761512756,-1.7389839887619019,0.4919939935207367,0.2653064429759979,-1.7694987058639526,0.4663689434528351,0.26809465885162354,-1.7694158554077148,0.44304823875427246,0.27210211753845215,-1.7702974081039429,0.6610026955604553,0.2903953492641449,-0.9688018560409546,0.40454283356666565,0.30697906017303467,-1.0926252603530884,0.6021590828895569,0.4049849808216095,-1.5417261123657227,0.492412805557251,0.4127236008644104,-1.5793876647949219,0.8430712223052979,0.6453141570091248,-0.3655303120613098,0.1954004466533661,0.6286876797676086,-0.7059584856033325,0.9394381642341614,1.0821325778961182,-0.9223019480705261,0.08671054244041443,1.0340006351470947,-1.2656145095825195,0.7519968748092651,1.0074379444122314,-2.1280903816223145,0.4174000918865204,1.0533581972122192,-2.408431053161621,0.7397054433822632,1.0115959644317627,-2.3626725673675537,0.5201130509376526,1.0652705430984497,-2.6753251552581787,0.6611027121543884,0.9092175364494324,-2.3174989223480225,0.5351048111915588,0.9794641733169556,-2.6872775554656982,0.6723929643630981,0.9093430638313293,-2.1452081203460693,0.5338222980499268,0.9345019459724426,-2.4466845989227295,0.719453752040863,1.5160738229751587,-0.0036424496211111546,0.2940705120563507,1.5111877918243408,0.009813414886593819,0.6838204860687256,2.194831371307373,-0.2956482768058777,0.29677441716194153,2.1624815464019775,-0.4488184154033661,0.6843566298484802,2.8455145359039307,0.3518145978450775,0.30294743180274963,2.828856945037842,-0.06968949735164642,0.6859480738639832,2.940993309020996,0.3630848228931427,0.29410380125045776,2.9312334060668945,-0.06983258575201035,0.629243016242981,3.045948028564453,-0.5633689761161804,0.3737100064754486,3.0289337635040283,-1.0670045614242554
Placeholder,0.5329849123954773,0.3380541503429413,-1.9120776653289795,0.5637831687927246,0.2634602189064026,-1.8121942281723022,0.5920863747596741,0.26400551199913025,-1.8126050233840942,0.6185861229896545,0.26577281951904297,-1.8125452995300293,0.48343148827552795,0.2673957943916321,-1.8418607711791992,0.45881387591362,0.2702227830886841,-1.842168927192688,0.4353933036327362,0.27435046434402466,-1.8431445360183716,0.6506960988044739,0.29481956362724304,-1.041861653327942,0.396854043006897,0.3091593384742737,-1.1521259546279907,0.5935465097427368,0.4069924056529999,-1.595413327217102,0.4859970211982727,0.4149974286556244,-1.6302374601364136,0.8297576904296875,0.6543818116188049,-0.468415766954422,0.187726229429245,0.6296164393424988,-0.7699717283248901,0.946058988571167,1.1030793190002441,-1.0488803386688232,0.09018733352422714,1.0309773683547974,-1.370786428451538,0.7440517544746399,1.0091835260391235,-2.1977686882019043,0.4380047619342804,1.0195375680923462,-2.4347493648529053,0.7416845560073853,1.035438895225525,-2.4823222160339355,0.5513244271278381,1.0181536674499512,-2.6783928871154785,0.6891340613365173,0.956838846206665,-2.434807062149048,0.5500584840774536,0.9313269853591919,-2.642605781555176,0.6862596273422241,0.9584808349609375,-2.21511173248291,0.5293585658073425,0.9320184588432312,-2.439577579498291,0.703708291053772,1.5265920162200928,-0.004131942056119442,0.2884681522846222,1.5195080041885376,0.0103081613779068,0.660921037197113,2.1579887866973877,-0.3919471204280853,0.2818916440010071,2.128681182861328,-0.41911545395851135,0.6633256077766418,2.810990810394287,0.26631495356559753,0.28643798828125,2.802014112472534,-0.0649896189570427,0.6634330153465271,2.9100029468536377,0.28208795189857483,0.27525538206100464,2.907132625579834,-0.06469754129648209,0.6187482476234436,3.0098602771759033,-0.597057580947876,0.35989266633987427,3.003587484359741,-1.0088039636611938
Placeholder,0.5364988446235657,0.3372233808040619,-2.0265467166900635,0.566421389579773,0.2630584239959717,-1.9141756296157837,0.5958315134048462,0.26379382610321045,-1.9146960973739624,0.62213134765625,0.2656722366809845,-1.9147578477859497,0.48862671852111816,0.2664361000061035,-1.9516832828521729,0.46345990896224976,0.26908594369888306,-1.9520553350448608,0.43898072838783264,0.2729504108428955,-1.9530837535858154,0.6539062261581421,0.29481008648872375,-1.106501817703247,0.39907321333885193,0.30778467655181885,-1.2658445835113525,0.596504271030426,0.4063831567764282,-1.7069282531738281,0.4891721308231354,0.4133819341659546,-1.7547091245651245,0.8338740468025208,0.6538448929786682,-0.5117328763008118,0.18942217528820038,0.6269792914390564,-0.8254386782646179,0.9227003455162048,1.0379635095596313,-1.0694561004638672,0.10898248851299286,1.0312073230743408,-1.355741262435913,0.764198899269104,1.0148555040359497,-2.3287620544433594,0.43579623103141785,1.0586724281311035,-2.465237855911255,0.7469284534454346,1.0351440906524658,-2.613487958908081,0.53738933801651,1.0766829252243042,-2.7252674102783203,0.6743059158325195,0.9524779915809631,-2.601151704788208,0.5531780123710632,0.960612952709198,-2.700643301010132,0.6831235289573669,0.9560601711273193,-2.3618414402008057,0.5430047512054443,0.9534338116645813,-2.477468490600586,0.7009848952293396,1.5219568014144897,-0.004473250824958086,0.2890900671482086,1.514440894126892,0.010666625574231148,0.6463304758071899,2.143265962600708,-0.3566471338272095,0.2617515027523041,2.108126640319824,-0.38220569491386414,0.6511790156364441,2.7855567932128906,0.40676793456077576,0.265320748090744,2.7719886302948,0.05692553520202637,0.6520895957946777,2.881563663482666,0.4300936758518219,0.25693103671073914,2.8728270530700684,0.06299418210983276,0.6051003932952881,2.981367588043213,-0.4561741352081299,0.3322678208351135,2.97175931930542,-0.8960521221160889
Placeholder,0.5348366498947144,0.3378656208515167,-2.1455557346343994,0.5641065239906311,0.26328834891319275,-2.024489641189575,0.5918495655059814,0.26393425464630127,-2.0250110626220703,0.6166321635246277,0.26572850346565247,-2.0249264240264893,0.487932413816452,0.2667621672153473,-2.056420087814331,0.4625256061553955,0.2694939374923706,-2.056673288345337,0.43882450461387634,0.273277223110199,-2.057678699493408,0.6485873460769653,0.29532867670059204,-1.1954419612884521,0.39983367919921875,0.30822786688804626,-1.330075740814209,0.5932275056838989,0.40735721588134766,-1.8226624727249146,0.4890756905078888,0.414241760969162,-1.86260986328125,0.8354021310806274,0.6585590839385986,-0.5646061897277832,0.18799033761024475,0.6299205422401428,-0.8832947015762329,0.9643117189407349,1.112128496170044,-1.1817388534545898,0.1030285432934761,1.0338351726531982,-1.4721543788909912,0.7379001975059509,1.0154144763946533,-2.533020257949829,0.42618176341056824,1.077054500579834,-2.7006638050079346,0.7415863871574402,1.0342421531677246,-2.8070068359375,0.5254893898963928,1.096394419670105,-2.9891488552093506,0.665165364742279,0.9415561556816101,-2.7782394886016846,0.5445601344108582,0.9993057250976562,-2.9431726932525635,0.677219808101654,0.9447681307792664,-2.559694766998291,0.5292922258377075,0.9915069937705994,-2.7077231407165527,0.7019110918045044,1.5254321098327637,-0.0053402697667479515,0.28228554129600525,1.5179816484451294,0.011502344161272049,0.6514594554901123,2.1899526119232178,-0.22819525003433228,0.2654222846031189,2.148810863494873,-0.40255534648895264,0.6534292101860046,2.827660083770752,0.5490893125534058,0.269876092672348,2.8022894859313965,0.057799018919467926,0.6542981863021851,2.9235196113586426,0.5679752230644226,0.2617626190185547,2.901859998703003,0.06966831535100937,0.6032873392105103,3.0173301696777344,-0.38906189799308777,0.3374980688095093,2.994610071182251,-0.9275428652763367
Placeholder,0.5273038148880005,0.33835694193840027,-2.097163438796997,0.5577625036239624,0.26381534337997437,-1.9820482730865479,0.5854153037071228,0.26446810364723206,-1.9825397729873657,0.6100685596466064,0.2662639915943146,-1.9824645519256592,0.48085564374923706,0.2672906219959259,-2.012932062149048,0.4559566080570221,0.27004551887512207,-2.013124942779541,0.43315649032592773,0.27382633090019226,-2.014164686203003,0.6419607400894165,0.29569780826568604,-1.1774444580078125,0.39567676186561584,0.3088034987449646,-1.312027096748352,0.5869276523590088,0.4080601632595062,-1.783610463142395,0.48289942741394043,0.4149600863456726,-1.8226587772369385,0.829551100730896,0.6616363525390625,-0.5635762214660645,0.18296006321907043,0.6352005004882812,-0.8554337620735168,0.9609715938568115,1.152015209197998,-1.2258659601211548,0.10135702788829803,1.0440593957901,-1.5161755084991455,0.731245756149292,1.003932237625122,-2.5403175354003906,0.44434648752212524,0.9971904158592224,-2.6970882415771484,0.737913191318512,1.0084295272827148,-2.785376787185669,0.5512527823448181,0.9684184193611145,-2.9557158946990967,0.661939799785614,0.924896240234375,-2.744891881942749,0.5567595958709717,0.8788876533508301,-2.8722951412200928,0.6735928654670715,0.9343806505203247,-2.559497117996216,0.5313263535499573,0.9130020141601562,-2.686500310897827,0.6985791325569153,1.5339633226394653,-0.005517979152500629,0.2814578413963318,1.5299633741378784,0.011668317951261997,0.6486589908599854,2.2153806686401367,-0.24734102189540863,0.26885101199150085,2.1834781169891357,-0.39505136013031006,0.6535851359367371,2.8661952018737793,0.5045238733291626,0.27842259407043457,2.849679946899414,0.04456715285778046,0.6541914939880371,2.9657230377197266,0.5213572978973389,0.2700197398662567,2.9508395195007324,0.056667208671569824,0.6115328669548035,3.057497978210449,-0.43017804622650146,0.3507474362850189,3.047800302505493,-0.9350802302360535
Placeholder,0.5178803205490112,0.33324357867240906,-1.999198079109192,0.54913729429245,0.2617590129375458,-1.8736456632614136,0.5763120055198669,0.2625179886817932,-1.8741536140441895,0.6008652448654175,0.26428893208503723,-1.873846173286438,0.47356197237968445,0.2643127739429474,-1.8840903043746948,0.44870367646217346,0.2667279839515686,-1.8839815855026245,0.42670220136642456,0.2701323628425598,-1.8848124742507935,0.6347845792770386,0.2942775785923004,-1.0893785953521729,0.3903517723083496,0.30652204155921936,-1.1292611360549927,0.577440083026886,0.4055781066417694,-1.7024025917053223,0.4730495512485504,0.4095073938369751,-1.7145782709121704,0.820167064666748,0.6764488220214844,-0.5652084350585938,0.17945128679275513,0.6380872130393982,-0.7248855829238892,0.9370604753494263,1.0486438274383545,-1.3735041618347168,0.09972844272851944,1.0343835353851318,-1.475457787513733,0.7788378596305847,0.9738990068435669,-2.7037224769592285,0.4300071895122528,1.0066463947296143,-2.8075969219207764,0.7526140809059143,0.9485628008842468,-2.9595096111297607,0.5360864996910095,0.9941856265068054,-3.087786912918091,0.7294992804527283,0.8743045330047607,-2.9113354682922363,0.5323690176010132,0.9132241606712341,-3.009519338607788,0.7266104817390442,0.8949929475784302,-2.7220489978790283,0.5070173144340515,0.929818868637085,-2.8089640140533447,0.694819986820221,1.5526950359344482,-0.045305460691452026,0.2780529856681824,1.547027349472046,0.05196753144264221,0.6476627588272095,2.218398332595825,-0.36221742630004883,0.26750829815864563,2.186739683151245,-0.33782389760017395,0.6514934301376343,2.8624587059020996,0.3628973960876465,0.2780835032463074,2.8476200103759766,0.0581209622323513,0.6570692658424377,2.9626991748809814,0.3759712874889374,0.26889804005622864,2.951463222503662,0.06259991973638535,0.6072363257408142,3.0545101165771484,-0.5811614990234375,0.34030312299728394,3.0410315990448,-0.9112592935562134
Placeholder,0.5105365514755249,0.33268317580223083,-1.8317769765853882,0.5437644720077515,0.2613767981529236,-1.7173981666564941,0.5707500576972961,0.26223087310791016,-1.7178418636322021,0.5950614213943481,0.2640937566757202,-1.717599630355835,0.4675145149230957,0.2635277509689331,-1.7360783815383911,0.4425683617591858,0.26583579182624817,-1.7357797622680664,0.42123401165008545,0.26906511187553406,-1.7366381883621216,0.6296678185462952,0.29483556747436523,-0.9720385074615479,0.3864751160144806,0.3062859773635864,-1.0536935329437256,0.5697821378707886,0.40552231669425964,-1.550575852394104,0.4651022255420685,0.408145934343338,-1.5749279260635376,0.8102238774299622,0.6864176988601685,-0.48008957505226135,0.17852924764156342,0.6462600827217102,-0.731156051158905,0.9169641137123108,1.0453764200210571,-0.7123655080795288,0.11104021221399307,1.0232793092727661,-1.490408182144165,0.8590522408485413,1.3701307773590088,-1.5035268068313599,0.42604830861091614,0.9183440804481506,-2.7494444847106934,0.8617572784423828,1.4512215852737427,-1.6751705408096313,0.5049912929534912,0.8668887615203857,-3.028095006942749,0.8349381685256958,1.4060781002044678,-1.74166738986969,0.47980523109436035,0.8067397475242615,-2.979403018951416,0.8144120573997498,1.3764361143112183,-1.5601552724838257,0.4713352918624878,0.8366208672523499,-2.7652764320373535,0.6926500797271729,1.552033543586731,-0.016045808792114258,0.2764260172843933,1.5480258464813232,0.02209671400487423,0.6458565592765808,2.246751070022583,-0.1071087047457695,0.26738429069519043,2.2265663146972656,-0.28412431478500366,0.6509910225868225,2.8895912170410156,0.719971239566803,0.27782851457595825,2.880324125289917,0.26881635189056396,0.6560365557670593,2.986837387084961,0.7435584664344788,0.268007755279541,2.9802639484405518,0.2881648540496826,0.6048427820205688,3.077611207962036,-0.21251879632472992,0.3321450650691986,3.0573086738586426,-0.7282983064651489
Placeholder,0.5060375332832336,0.33063435554504395,-1.8390015363693237,0.5384739637374878,0.2607927918434143,-1.7254334688186646,0.5644443035125732,0.2614627480506897,-1.7260488271713257,0.5883966684341431,0.2630741596221924,-1.7259399890899658,0.4648734927177429,0.2629828155040741,-1.740038514137268,0.4401249587535858,0.2653142511844635,-1.7397233247756958,0.41921812295913696,0.26849809288978577,-1.740779995918274,0.6237503886222839,0.2947588860988617,-0.9961974024772644,0.38583576679229736,0.30621346831321716,-1.054755687713623,0.563269317150116,0.402910977602005,-1.5650825500488281,0.46225225925445557,0.40430471301078796,-1.5823533535003662,0.8086456656455994,0.6996406316757202,-0.4885924756526947,0.17749609053134918,0.6475228667259216,-0.6948645710945129,0.8966770172119141,1.045950174331665,-0.5739550590515137,0.10033439844846725,1.0189276933670044,-0.7085914015769958,0.8905905485153198,1.4640735387802124,-1.5042011737823486,0.16850782930850983,1.39230477809906,-1.5884085893630981,0.9121463894844055,1.5821640491485596,-1.7526618242263794,0.16065989434719086,1.5134130716323853,-1.8581552505493164,0.8639995455741882,1.5522712469100952,-1.8955477476119995,0.20620588958263397,1.4908530712127686,-1.9991369247436523,0.8380172848701477,1.501254916191101,-1.6018210649490356,0.22302022576332092,1.4438958168029785,-1.6756811141967773,0.6884419918060303,1.5532697439193726,-0.029414469376206398,0.266365647315979,1.5474331378936768,0.036047741770744324,0.6387137174606323,2.250933885574341,-0.14020569622516632,0.2424311637878418,2.228356122970581,-0.20864827930927277,0.6303218603134155,2.8942973613739014,0.682311475276947,0.2410479187965393,2.8804233074188232,0.3811260461807251,0.6352190375328064,2.9982733726501465,0.7055690288543701,0.23607999086380005,2.9847981929779053,0.3999719023704529,0.5678529739379883,3.081556558609009,-0.2690531015396118,0.29520002007484436,3.0593442916870117,-0.6420640349388123
Placeholder,0.502967894077301,0.32794496417045593,-1.715577483177185,0.5364560484886169,0.25990980863571167,-1.6069440841674805,0.5618410110473633,0.2605036199092865,-1.6074870824813843,0.5850728154182434,0.26207730174064636,-1.6074731349945068,0.4636688530445099,0.2620087265968323,-1.6206700801849365,0.4386049509048462,0.2643263041973114,-1.6199169158935547,0.4175355136394501,0.2675526738166809,-1.6208031177520752,0.6196718215942383,0.29468390345573425,-0.9086099863052368,0.38536956906318665,0.3060835003852844,-0.9566161632537842,0.5579544901847839,0.39971908926963806,-1.4566694498062134,0.4589022696018219,0.40037909150123596,-1.4701050519943237,0.8068976402282715,0.7044174075126648,-0.4291076362133026,0.1776820421218872,0.6490697860717773,-0.6387612819671631,0.8961176872253418,1.04909348487854,-0.439064085483551,0.09969333559274673,1.0173287391662598,-0.6611307263374329,0.9419863820075989,1.5205621719360352,-1.3165687322616577,0.09165714681148529,1.4454292058944702,-1.631998062133789,0.9861762523651123,1.6456471681594849,-1.5576868057250977,0.05525609105825424,1.5678318738937378,-1.904810905456543,0.9296802878379822,1.636688232421875,-1.716415286064148,0.11487145721912384,1.5572831630706787,-2.063286542892456,0.8936468958854675,1.5852949619293213,-1.4220669269561768,0.1422421783208847,1.5094391107559204,-1.7301493883132935,0.687402606010437,1.5556001663208008,-0.03638213500380516,0.2654411494731903,1.5470550060272217,0.043717265129089355,0.6359178423881531,2.261995315551758,-0.06076107174158096,0.23089130222797394,2.24436616897583,-0.011048761196434498,0.6188391447067261,2.9025497436523438,0.8508012294769287,0.22523829340934753,2.8831512928009033,0.6516430974006653,0.6244862675666809,3.009061813354492,0.8826955556869507,0.22079212963581085,2.986924171447754,0.6791813373565674,0.5470649003982544,3.0894837379455566,-0.07543131709098816,0.28019559383392334,3.0665814876556396,-0.3509053885936737
